PairID,Code Snippet 1,Code Snippet 2,Label
959,"// Using a HashSet to check for element existence
fn find_element_hashset(collection: &std::collections::HashSet<i32>, goal: i32) -> bool {
    collection.contains(&goal)
}","// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Variant of function",0
960,"// Using a mathematical formula (more  efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
(n * (n   + 1)) / 2
   }","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Modified code",0
961,"// Augmented version
// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}","// Augmented version
// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}",0
962,"// Iterating over a Vec to find an element
fn find_element_vec(collection: &Vec<i32>, search_value: i32) -> bool {
    for &element in collection {
        if element == search_value {
            return true;
        }
    }
    false
}","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}
// Modified code",1
963,"// Variant of function
// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Augmented version",0
964,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Random augmentation applied","// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}
// Augmented version",0
965,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Modified code","// Using a mathematical formula (more   efficient)
fn sum_of_numbers_formula(n: u32) ->  u32 {
    (n * (n + 1)) / 2
}",1
966,"// Modified code
// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}","// Operating on a slice to search for    an element
fn search_in_slice(slice: &[i32], target: i32) ->    bool {
slice.iter().any(|&x| x ==    target)
}",1
967,"// Using a HashSet to check for element existence
fn find_element_hashset(items: &std::collections::HashSet<i32>, search_value: i32) -> bool {
    items.contains(&search_value)
}","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], search_value: i32) -> bool {
    slice.iter().any(|&x| x == search_value)
}",1
968,"// Using the fold method for accumulation
   fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Modified code",0
969,"// Augmented version
// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], search_value: i32) -> bool {
    slice.iter().any(|&x| x == search_value)
}",0
970,"// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}
// Modified code","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
slice.iter().any(|&x| x ==    target)
}",1
971,"// Using a HashSet to check for element existence
fn find_element_hashset(items: &std::collections::HashSet<i32>, search_value: i32) -> bool {
    items.contains(&search_value)
}","// Random augmentation applied
// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}",0
972,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], search_value: i32) -> bool {
    slice.iter().any(|&x| x == search_value)
}","// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Augmented version",0
973,"// Augmented version
// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}
// Random augmentation applied",1
974,"// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, goal: i32) -> bool {
    for &elem in items {
        if elem == goal {
            return true;
        }
    }
    false
}","// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, goal: i32) -> bool {
    for &element in items {
        if element == goal {
            return true;
        }
    }
    false
}",0
975,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
  }","// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}
// Random augmentation applied",0
976,"// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
  data.contains(&target)
  }","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n:  u32) -> u32 {
(n * (n + 1)) /    2
}",0
977,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Random augmentation applied","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
   data.contains(&target)
}",0
978,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(number: u32) -> u32 {
    (number * (number + 1)) / 2
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(number: u32) -> u32 {
    (number * (number + 1)) / 2
}",0
979,"// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}
// Variant of function","// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Variant of function",0
980,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(number: u32) -> u32 {
    (number * (number + 1)) / 2
}",0
981,"// Variant of function
// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}","// Using a HashSet to check   for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
 data.contains(&target)
   }",1
982,"// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
for i in 1..=n    {
sum    += i;
  }
    sum
}","// Modified code
// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}",0
983,"// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Variant of function","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}",1
984,"// Using a loop
fn sum_of_numbers_loop(num: u32) -> u32 {
    let mut accum = 0;
    for counter in 1..=num {
        accum += counter;
    }
    accum
}","// Variant of function
// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}",0
985,"// Using the reduce method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).reduce(0, |acc, x| acc + x)
}","// Using the fold method  for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}",0
986,"// Iterating over a Vec to find an element
fn find_element_vec(collection: &Vec<i32>, goal: i32) -> bool {
    for &elem in collection {
        if elem == goal {
            return true;
        }
    }
    false
}","// Random augmentation applied
// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}",0
987,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0, |acc, x| acc    + x)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(number: u32) -> u32 {
    (number * (number + 1)) / 2
}",1
988," // Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
   data.contains(&target)
 }"," // Using a loop
  fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
 sum
}",0
989,"// Using the reduce method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).reduce(0, |acc, x| acc + x)
}","// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Random augmentation applied",1
990,"// Variant of function
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}
// Random augmentation applied",1
991,"// Using the fold method for   accumulation
fn compute_sum_fold(n: u32) -> u32    {
(1..=n).fold(0, |acc, x| acc +    x)
}","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Modified code",0
992,"// Augmented version
// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Random augmentation applied",0
993,"//   Using a loop
fn sum_of_numbers_loop(n: u32) ->  u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
  }
 sum
 }","// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
let mut sum   = 0;
    for i in 1..=n {
sum  += i;
 }
    sum
 }",0
994,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Variant of function","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32   {
(1..=n).fold(0, |acc, x|    acc + x)
}",1
995,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Augmented version","// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) ->   bool {
for &item    in data {
        if item == target {
            return true;
        }
  }
  false
}",0
996,"// Using a loop
fn sum_of_numbers_loop(n: u32) ->  u32 {
    let mut sum = 0;
for i in 1..=n  {
        sum += i;
   }
    sum
}","// Using a loop
fn sum_of_numbers_loop(number: u32) -> u32 {
    let mut sum_total = 0;
    for counter in 1..=number {
        sum_total += counter;
    }
    sum_total
}",0
997,"// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, search_value: i32) -> bool {
    for &elem in items {
        if elem == search_value {
            return true;
        }
    }
    false
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(number: u32) -> u32 {
    (number * (number + 1)) / 2
}",0
998,"// Using the reduce method for accumulation
fn compute_sum_fold(num: u32) -> u32 {
    (1..=num).reduce(0, |acc, x| acc + x)
}","// Using a HashSet to check for element existence
fn find_element_hashset(collection: &std::collections::HashSet<i32>, search_value: i32) -> bool {
    collection.contains(&search_value)
}",0
999,"// Using a HashSet to check for element existence
fn find_element_hashset(collection: &std::collections::HashSet<i32>, search_value: i32) -> bool {
    collection.contains(&search_value)
}","// Using a HashSet to check for element existence
fn find_element_hashset(collection: &std::collections::HashSet<i32>, goal: i32) -> bool {
    collection.contains(&goal)
}",0
